date,likesCount,profileName,commentsCount,text,clean_text
2020-09-15T21:55:18.000Z,12,d609fbf75ea8ad3b63e67a21ec6ca7b1f72a4c92d2fbf9b61866b691413950b2,13.0,Most of the disasters that you talked about. Is where the Earth is moving so the continents will move back together the United States is moving south and east it's not fast but it's moving and it's causing global warming. Because we are moving towards where it's warm. Why don't you look it up for yourself. We move one inch South every year and 3 in East every year. There is your global warming.,disast talk earth move contin move back togeth unit state move south east fast move caus global warm move toward warm dont look move one inch south everi year east everi year global warm
2020-09-15T23:41:15.000Z,5,f6ed8f13212babcab445115a686a84d7857d1b5ddae12ce0b3ef1a44348c35d3,1.0,"Wow! Well, I suppose the ultimate expert on GW is Mother Nature. Just saying I think she's trying to tell us something. No matter whose at fault or whether our changing weather patterns are cyclical maybe we ought to put out heads together and figure out the future of our planet for our kids and grandkids. Thanks 🌡️",wow well suppos ultim expert gw mother natur say think she tri tell us someth matter whose fault whether chang weather pattern cyclic mayb ought put head togeth figur futur planet kid grandkid thank
2020-09-16T00:30:03.000Z,4,156e7117a4ad893b7bbc8a1f0743cf4c1592640c04791e0c2f36ab9dc7281596,2.0,"The fastest way to reduce car emissions is to promote affordable housing near job places.  Very few people are close enough to work to walk.  Very few streets are safe for cyclists.  In seeking affordable housing or in seeking job opportunities, a large number of people commute 30-60 minutes one way.  ",fastest way reduc car emiss promot afford hous near job place peopl close enough work walk street safe cyclist seek afford hous seek job opportun larg number peopl commut minut one way
2020-09-15T23:04:40.000Z,4,1b58d94f58a6b60de5a1a3522ab5d11a386a9d5e82dd3632ce8b48d4efb00773,8.0,To keeping our families. Together and work on helping to keep on building up what may come in a bad situation with our land.we can't stop this pandemic but if we stay together things can change.,keep famili togeth work help keep build may come bad situat landw cant stop pandem stay togeth thing chang
2020-09-16T14:44:35.000Z,3,4e08dadc981be92f8deb960bd1cf5970bb951dc79388e063ffe0b2b4deeb3ea7,,"These people in the comment section who haven’t dedicated their entire lives to science, and most likely get their “news” from YouTube, are trying to school NASA on how climate change works 😹🤡 ",peopl comment section havent dedic entir live scienc like get news youtub tri school nasa climat chang work
2020-09-15T22:30:24.000Z,6,68f1557403576439a01384ebe82a0f43e15ca1923531095ca4e0f7761dd19c56,,"The data is there, scientific information is there however we at the mercy of a rich minority that will not stop at anything for profits!!!!",data scientif inform howev merci rich minor stop anyth profit
2020-09-15T23:26:19.000Z,2,d2978870a52d394c26ddc39332edbd5e359fdf3174361a54a9c61e0528df3eba,,Plant more trees stop building malls build in old parts of cities save are land redo old neighborhood a 100 acres is develop in ohio a day the gas and oil has cut down billions of trees in the past 10 years yes we can do other things,plant tree stop build mall build old part citi save land redo old neighborhood acr develop ohio day ga oil cut billion tree past year ye thing
2020-09-16T06:08:13.000Z,1,8aeea95ecbcc3b29e499cdeb08b4c25828bac77cdf313dc152cefee965fa1f6f,1.0,"Changes to our climate are from our magnetic field of our planet being affected, causing rising magma and increased earthquake and volcanic activity, not man made greenhouse gases, if we would quit deforestation we would have less Co2 as trees absorb greenhouse gases and give back oxygen, if you do the research you will find the fires that are starting in Western US are all by fault lines and volcanic fields ",chang climat magnet field planet affect caus rise magma increas earthquak volcan activ man made greenhous gase would quit deforest would less co tree absorb greenhous gase give back oxygen research find fire start western us fault line volcan field
2020-09-15T21:42:37.000Z,1,bf2fac3aa805d5c3846209290fbf153a094ebcb22789f50ed6456c4214da9443,,Natural disasters. Hard to security? I wish they get better.,natur disast hard secur wish get better
2020-09-16T22:30:20.000Z,1,a6ffd3b3eed0a73247a4dd651deab7220e9fdbddabca363a0a64a78115dba1c4,,Global warming seems to be accelerating.,global warm seem acceler
2020-09-16T15:02:59.000Z,1,0001f9205d415c4d6003ed79eee0a4657e1aa1247fe8b30025a0a5f0106851bd,," Glaciers are melting, sea levels are rising, cloud forests are dying, and wildlife is scrambling to keep pace. It has become clear that humans have caused most of the past century's warming …",glacier melt sea level rise cloud forest die wildlif scrambl keep pace becom clear human caus past centuri warm
2020-09-15T23:27:03.000Z,3,c8fd5b39c337449b061cbf79942a2e68e5c8949c37f732d5050a5a219a0c541a,2.0,It’s as close to you as Air.. We must go to Solar power and eliminate Fossil Fuels or die from Viruses 🦠 we thought we’re extinct.. Only to find they were frozen in the Arctic 🥶 ,close air must go solar power elimin fossil fuel die virus thought extinct find frozen arctic
2020-09-16T03:43:47.000Z,1,d7b3a3b5d80b0028fa4caf3685b64c1dfaffa60355175022612ff134469d431d,9.0,"But it seems to me that wildfires does not happen everywhere, but california and few other places. So why is wildfire only limitd in few places?",seem wildfir happen everywher california place wildfir limitd place
2020-09-16T04:58:35.000Z,0,46eef4c873b62ba2e004f3a3aab4f942655053e7554ee5699438e2ac075c38a4,,I am a outdoors man in baltimore for 53 year's and our baltimore oriole likes cool air and our winters are so mild now I never seen one in 15 years now because it's warmer here now they stayed north and didn't come back !,outdoor man baltimor year baltimor oriol like cool air winter mild never seen one year warmer stay north didnt come back
2020-09-16T00:01:07.000Z,1,fbc7d1a96db0c682c8caaaf292d13527b1483b341da109a4480b130bf1607491,,All this is the real truth but only our president dont beleived he is the one that have to support all this catástrofe with all the texes we paid he has to serve us not us we pay him to work for us country why we have to beg for help. Its not right.,real truth presid dont beleiv one support catstrof tex paid serv us us pay work us countri beg help right
2020-09-17T17:39:29.000Z,0,07705f761133466307591ce3cd5732f2728d94bdb480b554c651fa7876821624,,All I can say about all these changes----- I k ow these things must happen--& we get to watch it happening--in a way if you understand-(as nuch as a human can) it's kinda interesting---knowng what's on  the way,say chang k ow thing must happen get watch happeningin way understanda nuch human kinda interestingknowng what way
2020-09-16T00:24:42.000Z,2,de3db37a93fc6bb71b53120ef5db8b9facde5d475c8d9e6b8a37dc78efc37f95,,"We need to combat climate change so that the people and earth can survive 
",need combat climat chang peopl earth surviv
2020-09-16T01:00:17.000Z,0,460c1add92b947b25d86287b68758aa823c9b9e34e7a2b5fc61ff8b140eaa19f,,The academic consultants to IPCC (International Panel for Climate Change) with the UN infamously falsified the data deleting whole data sets.,academ consult ipcc intern panel climat chang un infam falsifi data delet whole data set
2020-09-16T01:11:19.000Z,0,540bcc573fbd97c2cf210706fe7e5b9e7989640055c6f1c4fb391d8c855f957b,,"There are many factors involved and I am not going to type a book. Yes, the planet it's natural changes, but since the industrial revolution, mankind's abuse has taken its toll",mani factor involv go type book ye planet natur chang sinc industri revolut mankind abus taken toll
2020-09-16T18:20:23.000Z,0,5402e33131520600c9c222999b548f14af9669673ca0285e936ce6ddb79e6f8f,,Best Aug we ever had here?  But maybe a protest of all those rich people’s jets and extra large houses,best aug ever mayb protest rich peopl jet extra larg hous
2020-09-16T01:21:03.000Z,1,1adcdd8882145c21d31e9ce4dda2e5a1638e3bf92bc678a825d6956429a71357,,"What's this, like the 19th hottest year on record in 20 years? How long will it take for people to learn?",what like th hottest year record year long take peopl learn
2020-09-16T01:56:05.000Z,0,4ea57a6a46d8a8548370674da42fbf546221ed8b7ee9b47626b0304ec3e79fbc,1.0,What happened between the 20’s and 40’s? What was introduced to cause the progression?,happen introduc caus progress
2020-09-16T11:37:04.000Z,0,569fe4a69299a086bacceceb64c48d3075b3da4d38b2a1bf71b6f04553348d5f,,Please send this informative article to our scientifically   stunted President . If enough people would do that it may annoy him somewhat. of course there are reports that he can't read so it may do little to no good sending him anything,pleas send inform articl scientif stunt presid enough peopl would may annoy somewhat cours report cant read may littl good send anyth
2020-09-16T15:16:27.000Z,0,03a1d971a09c6e003b00c9afdbc9bd5dffb0ab7276199d675e72207d379c8786,1.0,That is going to give Wyoming a wonderful year around climate but where are we going to put everyone who wants to move here?,go give wyom wonder year around climat go put everyon want move
2020-09-16T19:26:46.000Z,0,0331548b2e5829d83bd1232b986f0d1c82e20cd09e85223bdcaa9078ba7bbc02,,The reason to all this happened because our planet is dying each one of us he has to be one tree on this planet that's it will help everyone in the future special Future Kids more better oxygen because everything is happening is our fault because we do the mistake and then later we ask why,reason happen planet die one us one tree planet that help everyon futur special futur kid better oxygen everyth happen fault mistak later ask
2020-09-15T22:21:06.000Z,0,9cc062f0992bcf476f07f0c6f0705cf230c5b8fe8e9da2cc078e510c421560f6,1.0,There are lots of new things happening in our atmosphere that affect our daily climate activity we all must pay attention to the reality before us ,lot new thing happen atmospher affect daili climat activ must pay attent realiti us
2020-09-16T00:36:01.000Z,0,c4eb11d4956d3f6b214d4b7dc881177346821c1549c9f162ff255d06c1f82699,,"The hottest decade was the 1930’s, and still is today. We’ve been cooling ever since.",hottest decad still today weve cool ever sinc
2020-09-15T21:32:15.000Z,4,930f8ce8e022378d44088377fef6a069da6c519c2e5ba12ea2d4dac5d71f1ad0,,We all play a part....as a world we need to do better....,play parta world need better
2020-09-16T20:43:42.000Z,0,2594a3acc720b82cadb89ad48e19f4fce04c30527ce9f04dc72a735b59e966ec,,,
2020-09-16T01:01:41.000Z,0,460c1add92b947b25d86287b68758aa823c9b9e34e7a2b5fc61ff8b140eaa19f,,Did you know that climate records only reliably go back 150 years?,know climat record reliabl go back year
2020-09-15T23:54:40.000Z,0,789ce239518fd090faf0d83289a061b05e9246b89721b9798c85d81ce434e0aa,,Northern hemisphere summer,northern hemispher summer
2020-09-16T13:49:40.000Z,0,6237894bafe1156e65790fed5da54c0a83cc20303b529e1ad6e0ea10f4536627,,"Pensé que estaba sola en el tema de salvar el planeta ,yo lo estoy haciendo desde mi trabajo aunque no les guste a mi jefe yo evito utilizar hojas de papel para de esta manera ayudar  al planeta que se quede sin menos árboles a las grandes industria esto no les importa ni a mi jefe tampoco pero a mí si menos escrito menos copia y así .no habrá deforestación y tendremos un aire limpio para respirar",pen que estaba sola en el tema de salvar el planeta yo lo estoy haciendo desd mi trabajo aunqu le gust mi jefe yo evito utilizar hoja de papel para de esta manera ayudar al planeta que se qued sin meno rbole la grand industria esto le importa ni mi jefe tampoco pero si meno escrito meno copia habr deforestacin tendremo un air limpio para respirar
2020-09-16T01:50:01.000Z,0,6e307a0259acdd733f46fd45cb63fe4cd90c2447e15d8c7a3c4fc8d240cee4dc,,Pois e preocupantemas acreditem no actual presidents que para ele( e tudo falso) como a pandemia cov19e as mentiras que da a nacao e no final tenta desculpar- se com covardia tentando sacudir a agua do capote,poi e preocupantema acreditem actual presid que para ele e tudo falso como pandemia cove mentira que da nacao e final tenta desculpar se com covardia tentando sacudir agua capot
2020-09-17T16:07:57.000Z,0,059636fa7cc819328b9d37780e46fd2e7a0b485df03dbfe97b07207076aaf45c,1.0,What would happen if we had Global Cooling????,would happen global cool
2020-09-16T11:04:27.000Z,3,0516d7551d00363ee570db303c18405c2c1be27011cf59c17d0851f37030ddea,,"The comments on this post are terrifying, didn't realize the right thinks NASA is a hoax too. God help us",comment post terrifi didnt realiz right think nasa hoax god help us
2020-09-15T21:57:11.000Z,0,266f2205a33fe3365459a836f9e789fd8afeb33c591f22ea38217eff5cfc83cb,7.0,1 degree change? Am I reading this right?,degre chang read right
2020-09-16T03:48:18.000Z,0,6ea43985719e4b2a58f48fdb6bde2fa835db57f54edb70e1d57b9299b188aa2f,,Great Science!! Hard to deny!,great scienc hard deni
2020-09-16T10:04:15.000Z,2,38dbf397d8df59889bb876c2a63e3a27fafe29c67f53bd9e30105118ec0a200d,,The comments are a fun read. Entertained by the planets dumbest science deniers on one thread. ,comment fun read entertain planet dumbest scienc denier one thread
2020-09-16T12:55:51.000Z,0,4c7e51280533d50fd159b289aac08d8fc869608a1db8e428caa785031d34fb6c,,Lokepasa ke usa tiran mucho plástico y eso está echando a perder losdrenajes las aguas del mar y animales mueren por eso en México fas alatienda y llano tedan el mandado embolsa ya notaron eso,lokepasa ke usa tiran mucho plstico eso est echando perder losdrenaj la agua del mar animal mueren por eso en mxico fa alatienda llano tedan el mandado embolsa ya notaron eso
2020-09-16T01:01:24.000Z,0,e677b0da70f439631b2fca9c7c9de9ae17ad0d9c2d88060b351d7bb40897df0a,,"quick search says change by 1.5° C is 2.7° change in F, is that correct?",quick search say chang c chang f correct
2020-09-16T10:05:08.000Z,0,38101c6f906319ab71800af520d9ec2c605861aef42895f9639603bf804275c4,,Oh my .... climate change effects us all ,oh climat chang effect us
2020-09-16T02:30:41.000Z,1,e2e09659ee94dd88e89b099ec9d4f177744f1556984d50d554e9f22a162a1854,,Humans we are terrible to our planet.,human terribl planet
2020-09-15T22:57:42.000Z,1,4a3e7c5ed937a26ebf0298a1c5d6ab3aa635e1155ecd3992282bb2dccc4c3410,,Donald Trump; Does Not Believe In Global Warming! Let’s Get A President; That Does! That Is Why The Climate; Is Going Ka -   Put! ,donald trump believ global warm let get presid climat go ka put
2020-09-16T16:00:45.000Z,2,b9f9a942761dbce3cea9eccdd9ea04151ad967bd2236e1f4e77819f4251b3ad3,,So glad NASA doesn't let the trolls and denialists go unchallenged!,glad nasa doesnt let troll denialist go unchalleng
2020-09-16T04:27:15.000Z,2,f7d81384598ea8e3e5e04af1e8e3eacd49c048d862ecf481d32c93bb3a12b286,1.0,Its crazy how people negate science like this. You can draw them a huge picture and show them evidence and they will still scream bullshit lol. They won't realize it until it's too late. ,crazi peopl negat scienc like draw huge pictur show evid still scream bullshit lol wont realiz late
2020-09-15T22:28:14.000Z,4,540bcc573fbd97c2cf210706fe7e5b9e7989640055c6f1c4fb391d8c855f957b,6.0,"I wrote a very researched term paper in 1999 of which my professor at UNO stated that he LEARNED SOMETHING. Titled ""Global Warming and The  Greenhouse Effect "", my Junior year. An A+ of course. I am a retired biology teacher. I have been having conversations with High School friends of then since 1975 about what is going to happen to our planet if we don't take care of it. There is so much more I voiced, ya'll already know .",wrote research term paper professor uno state learn someth titl global warm greenhous effect junior year cours retir biolog teacher convers high school friend sinc go happen planet dont take care much voic yall alreadi know
2020-09-16T00:55:14.000Z,0,e7b641718870d8181c04d98032e603b19ce71f3b89a95db6e22ee119c8189775,,"Es triste todo lo que esta pasando todo se destruye por todas 
Compañías
Luego no siembran nada de árboles yo
En mi casa
Tengo muchas sembrados
Muchas bendiciones pueblo 😂",es trist todo lo que esta pasando todo se destruy por toda compaa luego siembran nada de rbole yo en mi casa tengo mucha sembrado mucha bendicion pueblo
2020-09-16T01:53:03.000Z,1,7799826a2accc54fffeb6d092901d3dfb07009e8cb5c0f84126e666f6f2cba44,3.0,Do not agree with climate change,agre climat chang
2020-09-16T01:43:27.000Z,0,051c906440cfd93c966358fadad525cf871711dc286125ca2c56e8a9065ccc1b,,"More love , tu ecologic  tying positive, bendyciones  ,.",love tu ecolog tie posit bendycion
2020-09-15T22:56:11.000Z,0,e6326a0229f81f599043b68544fc298a1760db14390610e49827e294468a3972,,The earth does have a  1/2 life. ,earth life
2020-09-15T23:36:23.000Z,1,122036c23d00d76fe1cf608db9b0a94322d507f90fd2b1542fe5ad20fcd371da,,Save the planet 🌎 ,save planet
2020-09-16T01:28:16.000Z,0,db80eea01b44198961f8c9d827a1480c7629a781d26de58159126bef81d52393,,Grasias ami tambien me da mucha tristeza Como danamos nuestro planeta y sin aser nada por cuidar nuestra casa de todos amen,grasia ami tambien da mucha tristeza como danamo nuestro planeta sin aser nada por cuidar nuestra casa de todo amen
2020-09-16T05:24:28.000Z,0,4f5b43d1ebc366d469feafd6a2f91aebf5cff6a19a3193dd7b5a8e3e1a6308b1,,Yes  thank you  were dead in  November,ye thank dead novemb
2020-09-15T23:02:32.000Z,1,524115dfe5693209f1892917199eee2af5f4e7b7dbcce90e0021c1501f1c60fe,,"Ivy Pantel-LaForge

The comments on this post made me physically ill ",ivi pantellaforg comment post made physic ill
2020-09-16T22:15:41.000Z,0,a78d84f15b4ce48d4c9a19c304c3c50ceb20a854cdc042bbc8313926da9d0a7e,,move to south pole,move south pole
2020-09-16T02:52:17.000Z,0,dd3c147f12a9078ed5d1793b06e4ee2b0503656010e621a02e94f2fc9bf6a64e,,Its  to late check mate,late check mate
2020-09-15T22:58:07.000Z,1,e0a8dc65221d5fd8a6beb785ac5a5485fd28b669ee2ea5a304f2fca689711b2e,,Pues ay que aser algo para salvar nuestro planeta tan ermoso que es y nolo cuidamos ,pue ay que aser algo para salvar nuestro planeta tan ermoso que es nolo cuidamo
2020-09-15T23:11:04.000Z,8,191055fb869d185092abf1405f0b2f4abe73bcaa9beb854fa15c6797d2780f26,,"After all these decades protecting and informing Americans...thank you for your continued service and precision as the challenges of climate impacts arrive in full. May we all do better to mitigate, build resiliency, and use credible science in response. #NCA4 #SR15 #BuildBackBetter #SprintOnClimate",decad protect inform americansthank continu servic precis challeng climat impact arriv full may better mitig build resili use credibl scienc respons nca sr buildbackbett sprintonclim
2020-09-16T00:57:31.000Z,1,460c1add92b947b25d86287b68758aa823c9b9e34e7a2b5fc61ff8b140eaa19f,,"It was ""global warming"" until science noticed it wasn't. So the globalists switched to ""Climate Change"".",global warm scienc notic wasnt globalist switch climat chang
2020-09-16T16:51:08.000Z,1,75f018df2650246e31195fb38d848c6a34ffcf5125b2d91affd9ab8b16bca0c7,3.0,"
NASA wants you to believe that man is the sole reason temperature increases. to be sure their own graphs when a thinking cap is put on shows most of the increase is well before man's influence. They also promote wild sea level increases, but again look at the sea level graph with your thinking cap on. Again the WILD rise was way before man was influencing anything here on earth. My point being carbon isn't poison man has flourished the most during the warm periods. Man isn't causing the flooding from rising seal levels that is natural, at most man can influence the speed of an occurrence. We need to find alternative energy sources because we need energy, cheap energy sources. Cheap energy saves lives on this earth, expensive energy kills people. We can prepare for changing climate but we cannot use energy we cannot afford to use. We need causes to save ourselves, for instance did you know the Big coastal cities most run by Democrats while telling you you need to pay the green shaman to make your weather better and safer for you, they are still dumping their poisons into the ocean because it is cheaper than disposing of them properly on land? Out of sight out of mind except you and I both know this is poisoning our oceans. While they tell us coral reefs dying are caused by your use of energy and that red tides are from a mysterious origin, they dump chemicals into our oceans without one acknowledgement of the damage this is doing! You know dumping in our oceans is wrong right? Where is the plastic coming from? Oh yeah straws which by the way are never found in the ocean are the cause not at all from their ocean dumped garbage starting to unravel. 

Think! Cheap energy and as important universal access to it is a human right, those that control our access to energy control us! Demand cheap energy to save Black Lives, demand ocean dumping STOP to save Black Lives!!!!!!!!!!! 

Stop the idiocy! 

We can do this!
",nasa want believ man sole reason temperatur increas sure graph think cap put show increas well man influenc also promot wild sea level increas look sea level graph think cap wild rise way man influenc anyth earth point carbon isnt poison man flourish warm period man isnt caus flood rise seal level natur man influenc speed occurr need find altern energi sourc need energi cheap energi sourc cheap energi save live earth expens energi kill peopl prepar chang climat cannot use energi cannot afford use need caus save instanc know big coastal citi run democrat tell need pay green shaman make weather better safer still dump poison ocean cheaper dispos properli land sight mind except know poison ocean tell us coral reef die caus use energi red tide mysteri origin dump chemic ocean without one acknowledg damag know dump ocean wrong right plastic come oh yeah straw way never found ocean caus ocean dump garbag start unravel think cheap energi import univers access human right control access energi control us demand cheap energi save black live demand ocean dump stop save black live stop idioci
2020-09-15T22:33:20.000Z,0,2cb97e19d185de75375330aad48239a52df4b6dc5e0a662581a3332991ad69e8,,,
2020-09-15T21:40:25.000Z,11,0bc1bc50b627dd342e3a0498e0f8240c99d4daf267ebea90c1864660f109b6a1,,Also people are forgetting about the delay factor when it comes to greenhouse gases.  The warming we are experiencing today is from decades past.  Like a pot of water on the stove it doesn’t come to a boil immediately. I’m really nervous on how this planet is going to look in my 60s and 70s....If I make it that far,also peopl forget delay factor come greenhous gase warm experienc today decad past like pot water stove doesnt come boil immedi im realli nervou planet go look sif make far
2020-09-15T22:35:10.000Z,2,0bc1bc50b627dd342e3a0498e0f8240c99d4daf267ebea90c1864660f109b6a1,,I’m in southern Ontario Canada  and we are blanketed by a haze of smoke from the West Coast this has never happened before,im southern ontario canada blanket haze smoke west coast never happen
2020-09-15T22:58:59.000Z,0,0bc1bc50b627dd342e3a0498e0f8240c99d4daf267ebea90c1864660f109b6a1,,,
2020-09-20T17:38:28.000Z,0,fd58df23a3969c7e89c194f8ee7ce0fd0153ba041213009b121e22461f503591,,Bruce Threlfall,bruce threlfal
2020-09-18T04:03:50.000Z,0,e0f12dc4b7f8537751ef53f386476ccabe853e0197bb6323c66dfcb98156d4e3,,In deed.,deed
2020-09-17T14:03:42.000Z,0,6bbc60bbc2f807e4ed7805cbef04b6114c008a685168f40bcdf8df0b01bcc8eb,,Hello PEOPLE its Happening  in our Lifetime,hello peopl happen lifetim
2020-09-17T12:47:25.000Z,0,76fd9c3943fb9372ddbec4c4fe571eb8ed8274f97caa8a87badb348e96ca5c28,,INTERESTING,interest
2020-09-17T00:11:20.000Z,0,fc3e6574d9976e6207364fe316e724dc8dbcb6ccb6360be38e4d6be2f5d3fff7,,Ya it’s going to happen,ya go happen
2020-09-16T15:28:05.000Z,0,1dc40a6b7fdf2a972530f52de6578c15ef83d177a8ef8ba0f83446a9cd0f82dc,,Soooooo,soooooo
2020-09-16T13:18:06.000Z,0,d99b46bc88966b3e4ec0e525959e7f067066b1f5ba5ffb749c4e2574ff299a13,,😃👏👦.,
2020-09-16T12:55:14.000Z,0,f1bdaba0753bbdbc07e0bd753902c89470d65fe61864691e1f9dc85f8825f29f,,Thanks 👍,thank
2020-09-16T11:23:51.000Z,0,b14c386a753be7331da1677a06a447690f1807fddf3f4d18494ab7d1917915a7,,,
2020-09-16T09:57:44.000Z,1,8dc66cd0dba32bf33a4f29920ddc14391a78c805099e8afbcfe95d0cd4e31d0b,3.0,Dont agree,dont agre
2020-09-16T09:07:29.000Z,0,2bd34b4b20a2ebe28ecf312824716c67028942df6d9780597e2410cce557957a,,,
2020-09-16T05:49:03.000Z,0,de8f1b746ee5ca93c14e38dd8b775bed423ebbb5c47526f51b0f683b5b82c1a4,,We are the ☣️,
2020-09-16T03:53:39.000Z,0,7a17f9d311047860a199772cdf39a06abf8d1d440918c989c8c766184e9f4a68,,Among other things too !,among thing
2020-09-16T01:07:12.000Z,0,d020fdda8877b592915902d8791ec92efa00b3012e659e3463b82f1d6fd63571,,,
2020-09-16T00:43:23.000Z,0,7b4aed6c1c3673033a67324d4c14b7dc7599b2a5f0841ffe4935aed7396f75e6,,Wake up people's!!!!!,wake peopl
2020-09-16T00:33:57.000Z,0,c5de1e353fceccab0eb03e5db41891b11788954507d71885cba2da563b93b328,,,
2020-09-16T00:33:24.000Z,0,c4eb11d4956d3f6b214d4b7dc881177346821c1549c9f162ff255d06c1f82699,,Fake.,fake
2020-09-16T00:11:13.000Z,0,a704100faf1393e4c43dce9f5ac1cc16dd97f4894142ce3d5b3a0da4a3885b6d,,,
2020-09-15T23:53:57.000Z,0,af45afc1c093aab4d5041be455e60bafba3c508e909d965b3bccd94736787806,,,
2020-09-15T22:59:03.000Z,3,1b58d94f58a6b60de5a1a3522ab5d11a386a9d5e82dd3632ce8b48d4efb00773,,Vote,vote
2020-09-15T22:32:01.000Z,0,ffbbdf606a41f18c18c0f198f78e25a4017332d974b1ba780c65f8834dc57a8a,,"Msfloodprevention.com
Save lives and land",msfloodpreventioncom save live land
2023-12-14T18:54:00.000Z,28,d9d8f5611fc1f172d3e10000fef3859395ba724e756630f3b90bb0b62819e0ee,34.0,I can’t help but notice the hot spots on the world map are where there are not very many thermometers. Isn’t this world-wide temperature map generated by models that fill in the areas without data?,cant help notic hot spot world map mani thermomet isnt worldwid temperatur map gener model fill area without data
2023-12-14T20:00:40.000Z,12,11a89093b995ae0e320ce1bc789ead0412540095fe66dfa5793c232ea824c186,,"This is becoming a trend, for those that are not paying attention 🫣",becom trend pay attent
2023-12-14T21:44:26.000Z,0,07fd6f2de3541d879c4dd66733f987873795700ef7761271e32a0f4f2366d368,1.0,Good game forfeit at 2024,good game forfeit
2023-12-20T18:15:56.000Z,0,77dc9cf0368a7dc7fead0a3f63676f1d3e40fd28628bcde8364d504851bd3543,,"does the solar maximum affect 
the earth's core in any way -
or just the atmosphere & weather",solar maximum affect earth core way atmospher weather
2023-12-14T18:40:45.000Z,24,a46059548f41394bff12b65909e97887a6bf22f097cbff6adc20ac3b5f6f511e,40.0,Ok but what about like the 5 billion years before that? I’m sure there’s been times when it was even hotter or even colder. 🙄 Stop twist things to fit the narrative.,ok like billion year im sure there time even hotter even colder stop twist thing fit narr
2023-12-14T18:14:16.000Z,20,da661617629fad4bc0703ac5d879c5dcfd491a50d56965fae00da2634955e05c,,"So much denial propaganda from those who don't understand basic science...

They are part of the threat to life through their ignorance and selfishness...",much denial propaganda dont understand basic scienc part threat life ignor selfish
2023-12-17T16:40:35.000Z,0,282d2d15e6bbe6dafad6bb0e5f459c3a1e22d436032724f87c2fb5c83d4ad0d4,,"Not every day of course, but we've been having really beautiful summer days here in Ventura County this December.",everi day cours weve realli beauti summer day ventura counti decemb
2023-12-16T17:07:11.000Z,9,2c123d361a99cef0e5cff754d2699bf276272f2ea517d7711ee61019181185dc,2.0,Caused by human activities is the biggest lie. Get outta here NASA climate change.,caus human activ biggest lie get outta nasa climat chang
2023-12-17T16:43:53.000Z,3,282d2d15e6bbe6dafad6bb0e5f459c3a1e22d436032724f87c2fb5c83d4ad0d4,,And the denialists and conspiracists show up every time.,denialist conspiracist show everi time
2023-12-14T18:02:20.000Z,10,6f7e1b54130681d7c8f068edd7fdc82f2bfe96c01da583bcd1b7392f8e296c9f,15.0,"Our government promotes fear for funding, if your young, live your lives free of this nonsense….",govern promot fear fund young live live free nonsens
2023-12-15T22:42:43.000Z,14,37081c387d13a350dc7424e8d00e1311f241e067986377d7873c7eef2582408f,,"One thing is common among climate change deniers, low intelligence. Seen clearly in this comment section.",one thing common among climat chang denier low intellig seen clearli comment section
2023-12-15T04:40:57.000Z,3,3bca552f60a1f5025d6b8586faa18d2308b24a57fd834115c69f6fed8a3d91b3,3.0,"If you can’t give me a basic description about the laws of thermodynamics in closed systems, nothing crazy…just a general overview of each of the laws and how they apply to earths systems….just off the top of your head.

I will not listen to you about your opinion on climate change.
These self proclaimed critical thinkers that think they understand the complexities that is climate change crack me up",cant give basic descript law thermodynam close system noth crazyjust gener overview law appli earth systemsjust top head listen opinion climat chang self proclaim critic thinker think understand complex climat chang crack
2023-12-14T22:37:45.000Z,17,e604b33eae489ede64e419d2ce8fecad9f94c7b6e472874b02064d041fb6bc78,30.0,"From another site

The climate change hoax has collapsed. A devastating series of research papers has just been published, revealing that human activity can account for no more than a .01°C rise in global temperatures, meaning that all the human activity targeted by radical climate change alarmists — combustion engines, airplane flights, diesel tractors — has virtually no measurable impact on the temperature of the planet.

Finnish scientists spearheaded the research, releasing a paper entitled, “No Experimental Evidence for the Significant Anthropogenic Climate Change.”

This is further supported by researchers at Kobe University in Japan who published a nearly simultaneous paper that reveals how changes in our planet’s magnetic field govern the intensity of solar radiation that reaches the lower atmosphere, causing cloud formation that alters global temperatures.hat study, published in Nature, is called, “Intensified East Asian winter monsoon during the last geomagnetic reversal transition.”",anoth site climat chang hoax collaps devast seri research paper publish reveal human activ account c rise global temperatur mean human activ target radic climat chang alarmist combust engin airplan flight diesel tractor virtual measur impact temperatur planet finnish scientist spearhead research releas paper entitl experiment evid signific anthropogen climat chang support research kobe univers japan publish nearli simultan paper reveal chang planet magnet field govern intens solar radiat reach lower atmospher caus cloud format alter global temperatureshat studi publish natur call intensifi east asian winter monsoon last geomagnet revers transit
